url,label
soundtrackcollector.com/title/60190/Triplettes+De+Belleville%2C+Les,Safe
bireyselsube-iade.com,Unsafe
facebook.com/SteveLangRealEstate,Safe
http://kenh14.vn/2-tek/mau-thiet-ke-iwatch-ket-hop-hai-hoa-thoi-trang-va-cong-nghe-201427224056694.chn,Safe
http://paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/4a1bd3b5bace2de18575661d0c3842c4/,Unsafe
answers.yahoo.com/question/index?qid=20110804045234AApDssR,Safe
http://www.jardinerie-beloeil.be/plantes/m/report_pl_m.html,Unsafe
music.yahoo.com/manuel-romero/,Safe
verificacion-seguridads.com,Unsafe
georgesmithmusic.com/,Safe
barkerscottgelfandandjames.blogspot.com/,Safe
yellowpages.com/lowell-mi/hotels,Safe
cdicasup.beget.tech,Unsafe
justwatchingwithjamesdowling.blogspot.com/,Safe
xfinitytv.comcast.net/tv/Keen-Eddie/9592/full-episodes,Safe
ville.montreal.qc.ca/pls/portal/url/PAGE/CENTRE_HIST_EN/REP_UTILITAIRES/COM_11,Safe
http://spplodz.nazwa.pl/archiwum/2008_01a.php,Unsafe
http://www.kingsmillshotel.com/dining/baby-shower,Unsafe
amazon.com/Spectrometric-Identification-Organic-Compounds-Silverstein/dp/0471393622,Safe
http://otomoto.pl/oferta/jonsered-110-zx-do-drewna-rotator-hds-do-lasu-ID2bFllc.html,Safe
facebook.com/pages/Fly-Sally-Fly-A-True-Story-of-Sallys-Flight-to-Freedom/137100872968786,Safe
youtube.com/watch?v=TcS3iKBpC0o,Safe
zillow.com/homedetails/511-Battleground-Rd-Chesnee-SC-29323/11767110_zpid/,Safe
http://www.karafarin1964.com/index.html,Unsafe
strangemusicinc.net/product_info.php?products_id=9075,Safe
wiki.worldflicks.org/rosemont_-_la_petite-patrie.html,Safe
http://bon-dom.com/retseptyi-soleniy/solenie-tomatov,Unsafe
hullnumber.com/AKA-54,Safe
http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,Unsafe
http://www.keve-kiserdo.hu/portal/index.php?option=com_content&view=article&id=500:rendhagyo-enek-ora-2013-0114-kiserd&catid=39:hirek&Itemid=191,Unsafe
http://depositphotos.com/login.html?url=%2F70116413%2Fstock-photo-art-concept-double-exposure-girl.html,Safe
stockdalefuneral.com/Obituaries/Obituary_Prevost_Gary.html,Safe
houseofnames.com/crepeau-family-crest,Safe
en.wikipedia.org/wiki/John_Sim,Safe
new.music.yahoo.com/bootsauce/videos/,Safe
whitepages.com/people/jean-pouliot-2,Safe
almorale.com/GSBC.html,Safe
http://www.speyerseminar.de/cms/index.php?option=com_content&view=article&id=251&Itemid=386,Unsafe
http://themeforest.net/item/iconiac-flat-blog-magazine-wordpress-theme/full_screen_preview/9646086,Safe
http://motthegioi.vn/thu-choi/jaquet-droz-tieng-tich-tac-thoi-gian-vang-vong-3-the-ky-187364.html,Safe
http://tinnhanh360.net/ban-sao-son-tung-m-tp-chap-nhan-bi-nem-da-de-co-tien-phu-giup-gia-dinh.html,Safe
http://en.qqus.asia/login/en/index.htm,Unsafe
pipl.com/directory/people/Musa/Kazim,Safe
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,Unsafe
uk.linkedin.com/pub/leslie-roberts/a/47a/987,Safe
casbahdecor.com/cat_moroccan_bedding.cfm,Safe
connect.in.com/tory-epps/profile-275439.html,Safe
thebestchesstables.com/links/grandmasters.html,Safe
http://allrecipes.com/Recipe/One-Pan-Orecchiette-Pasta/Detail.aspx?soid=home_pins_2,Safe
http://www.sri-lanka-reisen.eu/galerie/6-sri-lanka-hotels/detail/210-gaestehaus-hikkaduwa-samanala-2.html?tmpl=component,Unsafe
streema.com/radios/CKJF,Safe
etsy.com/shop/everydayeros,Safe
http://ameblo.jp/summary/keyword/%E3%83%A1%E3%82%AC%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9,Safe
http://www.artedesignsas.it/component/tag/ditavonteese.html,Unsafe
http://www.albondon.org/index.php/documentos/36-documentos/88-datos-del-paro-septiembre-2009-en-albondon?tmpl=component&print=1&layout=default&page=,Unsafe
archive.org/stream/chronologyofwari02greauoft/chronologyofwari02greauoft_djvu.txt,Safe
123people.co.uk/s/michele+rose,Safe
cheapflights.com/flights-to-washington-state/boston/,Safe
http://www.schoolvoorontwikkeling.nl/wat-doen-we/trainingen/86-enneagram-procesmodel,Unsafe
http://techcrunch.com/2015/05/13/cisco-drops-a-fraction-after-reporting-better-than-expected-fq3-revenue-of-12-14b/,Safe
english.turkcebilgi.com/Australian+Football+League,Safe
http://www.sikobv.eu/nl.feed?type=atom,Unsafe
artistdirect.com/artist/edwin-hawkins/426797,Safe
evilontwolegs.com/2009/08/the-most-disturbing-horror-films-ever-made/,Safe
http://www.seckmauern.de/index.php?option=com_content&view=article&id=46&Itemid=54,Unsafe
qyingqapp.com,Unsafe
cs.unm.edu/~forrest/projects/ndb/,Safe
youtube.com/watch?v=C3yJxEyX3Tc,Safe
argentinaconference.com/,Safe
spinner.com/2011/09/21/pop-montreal-2011-arcade-fire/,Safe
valiquette1.tripod.com/valiquettefamilytree/Val/idxv.html,Safe
wiki.answers.com/Q/What_is_the_New_Zealand_soccer_team_called,Safe
imdb.com/title/tt0086979/,Safe
http://www.naylorantiques.com/patrimonio/assistencia-dia-noite/54,Unsafe
http://www.capella.nl/index.php?fontstyle=f-smaller,Unsafe
http://olx.ro/i2/moda-frumusete/incaltaminte-dama/ghete-botine/moda-frumusete/incaltaminte-dama/ghete-botine,Safe
http://bon-dom.com/bochki-i-zhbanyi-dlya-vina-vodki-i-konyaka/zhban-10l-na-podstavke,Unsafe
education.yahoo.com/reference/encyclopedia/entry/Verendry,Safe
torontomazda3.ca/forum/showthread.php?23014-Ontario-Drivers-Attention-(Highway-Traffic-Act-related),Safe
hit2020.com/znamenitosti/,Safe
orkainc.org/,Safe
mobilewebghana.org/,Safe
freemason.com/,Safe
absoluteastronomy.com/topics/Theodore_Freeman,Safe
http://serverfault.com/questions/445390/some-nodes-in-a-cluster-has-higher-frame-value-in-ifconfig,Safe
nbcuniversalstore.com/friday-night-lights-original-soundtrack-cd-volume-2/detail.php?p=260778,Safe
http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=92:guarnicoes&catid=43:cardapio&Itemid=109,Unsafe
topics.cnn.com/topics/san_diego_chargers,Safe
http://www.sandroecicero.com.br/index.html,Unsafe
jigzone.com/puzzles/59055D4C699F?z=5,Safe
rottentomatoes.com/celebrity/guy_stockwell/,Safe
http://fazenda.gov.br/institucional/galeria-dos-ministros/regencia-do-principe-dom-pedro,Safe
legis.state.pa.us/cfdocs/legis/home/member_information/house_bio.cfm?id=1032,Safe
familytreemaker.genealogy.com/users/k/i/n/Peter-B-Kingman/index.html,Safe
nbcphiladelphia.com/video/,Safe
sra2011.org/exploring,Safe
muzlolo.org/103/love+for+what+it+is+anita+pointer+mp3.html,Safe
comicsalliance.com/2010/03/21/charlie-huston-wolverine/,Safe
corporationwiki.com/Pennsylvania/Pittsburgh/mary-birks/52343576.aspx,Safe
http://www.plasmatreatment.co.uk/index.php/plasma-technology-overview?tmpl=component&print=1&page=,Unsafe
ca.linkedin.com/in/ryanscott77,Safe
docstoc.com/docs/19733008/EarthjusticE-annual-rEport-2009,Safe
http://homeandawayapts.com/links/34-linkspage/7-amousedesign.html,Unsafe
filmguide.wikia.com/wiki/Kyle_MacLachlan,Safe
http://hsv-deswalm.nl/index.php?option=com_agora&task=search&Itemid=62&lang=nl,Unsafe
http://www.colegiovalledelmiro.es/es/fs,Unsafe
torrentreactor.net/torrents/4152531/The-One-Show-Lionel-Blair-%2809-June-2009%29-PDTV-%28XviD%29,Safe
manta.com/c/mm3ppj8/stan-bowman-construction-llc,Safe
http://skelbiucia.lt/transportas/paslaugos/sniego-valymas-kaune-865641801-57,Unsafe
http://www.118bm.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fbmtlzkhus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,Unsafe
flixster.com/actor/mira-sorvino,Safe
genealogia.ga,Unsafe
inurbane-poisons.000webhostapp.com,Unsafe
twitter.com/biancabeauchamp,Safe
morelaw.com/cities/states.asp,Safe
http://theplumbingdoctor.net/electric-water-heaters/dux-electric-water-heaters.html,Unsafe
youtube.com/watch?v=gdkxv3ijuY0,Safe
en.wikipedia.org/wiki/Wokai,Safe
http://myhealthbrand.com/index.php?option=com_k2&view=itemlist&layout=user&id=62&task=user&Itemid=99&lang=bg,Unsafe
http://mueblescomuneros.com/recepcion/7-recepcion/detail/38-informa005.html?tmpl=component,Unsafe
http://www.fitnessequipmentworldok.com/strength?page=shop.product_details&flypage=flypage.tpl&category_id=8&product_id=59,Unsafe
visualcomplexity.com/vc/blog/?author=1,Safe
riversidesheriff.org/coroner/statistics.asp,Safe
pascalebussieres.nudenakedcelebrities.com/,Safe
http://variety.com/2015/tv/news/constantine-arrow-season-4-crossover-possibility-1201492462/?replytocom=1297969,Safe
sciencefictiontheatrecompany.com/,Safe
electronichouse.com/article/acoustic_research_shows_off_wireless_51_speaker_package/C27,Safe
monarchsofas.com/,Safe
atsdatabase.com/Stats/NFL/Minnesota-Vikings-Football-Past-Results.html,Safe
tripcheck.com/Pages/RCMap.asp?curRegion=4&mainNav=RoadConditions,Safe
http://pastehtml.com/view/bc4xrw7ye.html,Unsafe
http://emigrationrusse.com/index.php?option=com_content&view=article&id=1246&Itemid=696&lang=fr&limitstart=10,Unsafe
newswire.ca/en/story/672645/argex-mining-files-43-101-technical-report-on-the-mouchalagane-lac-brule-and-la-blache-properties,Safe
http://aciai.com.br/index.php?option=com_content&view=article&id=29&Itemid=35&fontstyle=f-smaller,Unsafe
spiderbites.nytimes.com/filmography/m/00064.html,Safe
http://www.zoo-bendick.de/x.txt,Unsafe
ovguide.com/movies_tv/che.htm,Safe
http://elitedaily.com/entertainment/celebrity/harrison-ford-reportedly-injured-in-single-plane-crash/957793/,Safe
frenchies-diner.com/home/,Safe
youtube.com/watch?v=4-l0o3tOXw0,Safe
yellowpages.com/burbank-ca/mip/ameriflight-8864731,Safe
http://evra-international-inc.com/index.php?option=com_content&view=article&id=8&Itemid=2,Unsafe
yuishin-kan.com,Unsafe
trueknowledge.com/q/facts_about__john_coffee_hays,Safe
southportfcstats.co.uk/,Safe
federalreserve.gov/aboutthefed/bios/board/bernanke.htm,Safe
trada247.net,Unsafe
christinaricci.ws/,Safe
allbusiness.com/services/religious-grantmaking-civic-professional/817517-1.html,Safe
forum.letssingit.com/topic/130838/gwen-stefani-cool/1,Safe
http://www.enola.gr/sejeal.jpg,Unsafe
ed.gov/news/media-advisories/secretary-duncan-walk-school-tuesday-dc-mayor-fenty-chancellor-rhee-administra,Safe
http://bon-dom.com/poleznyie-suveniryi,Unsafe
http://www.reyderocha.com.co/index.php?option=com_content&view=article&id=159:rey-de-rocha-volumen-39&catid=17:volumenes&Itemid=41,Unsafe
en.wikipedia.org/wiki/Mexico_city,Safe
classmates.com/directory/school/College%20Ste.%20Marie?org=16617471,Safe
islandregister.com/macdonalddiary.html,Safe
salmankhannewz.blogspot.com/,Safe
gw5.montefiore.org/,Safe
myspace.com/eddiedevilboyturner,Safe
http://notiamazonia.com/index.php?view=article&catid=1:latest-news&id=1732:coronel-patricio-fuentes-es-nuevo-comandante-de-policia&tmpl=component&print=1&layout=default&page=,Unsafe
music.yahoo.com/maruta/,Safe
pipl.com/directory/people/Dean/Snowden,Safe
http://www.laconstanciaagro.com.ar/index.html,Unsafe
http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0,Unsafe
starwish.ae,Unsafe
pioneernursing.com/,Safe
wikimusicguide.com/David_Benoit,Safe
allstarpics.net/pic-gallery/mark-anthony-fernandez-pics.htm,Safe
realtor.com/property-search/Castro-Valley_CA/Lake-Chabot-Rd,Safe
fairparkhighschool.org/,Safe
http://www.tandemimmobilier.fr/index.php?option=com_contact&view=contact&id=1&Itemid=3,Unsafe
villagevoice.com/related/to/Leo+Kremer/,Safe
http://www.brunnentalhof.com/index.php?option=com_phocagallery&view=detail&catid=3:der-garten&id=6:phocathumbl112&Itemid=91&lang=de,Unsafe
impawards.com/1954/them.html,Safe
http://bigcinema.tv/series/kak-nazvat-etu-lyubov-russkaya-ozvuchka-iss-pyaar-ko-kya-naam-doon.html,Safe
abilitycorpsolutions.com,Unsafe
bestforfilm.com/film-reviews/drama/gainsbourg-vie-heroique/,Safe
http://loukilrenard.com/actualites/7-droit-du-travail/100-harcelement-moral,Unsafe
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E4%B8%8D%E7%BB%87%E5%B8%83%E7%B2%98%E8%B4%B4%E7%94%BB/,Unsafe
pipl.com/directory/name/Gladu,Safe
http://indianexpress.com/article/good-news/watch-video-choose-beautiful-video-gives-new-doorway-to-beauty/,Safe
freecourtdockets.com/DocketSummaries/Vernor_v_Autodesk_Inc_2_07_cv_01189_Washington_Federal_District_Docket_Case_Summary_83875.htm,Safe
music.aol.com/artist/downthesun/1499087,Safe
http://www.knittedknots.com/index.php?option=com_virtuemart&page=shop.browse&category_id=14&Itemid=4,Unsafe
live.psu.edu/story/6947,Safe
http://plarium.com/it/giochi-di-strategia/total-domination/notizie/operazione-pietra-tombale/,Safe
menuism.com/restaurants/elio-pizzeria-montreal-113404,Safe
bujhansiresult.net,Unsafe
http://drogheriapreti.com/solventi-e-diluenti.html?tmpl=component&print=1&page=,Unsafe
http://www.imagepluslasvegas.com/radiesse.php,Unsafe
d-willis.livejournal.com/,Safe
http://www.ikenmijnkunst.nl/index.php/component/content/article/1-exposities/30-kunstenaarscollectief-breskens-2011,Unsafe
boxrec.com/list_bouts.php?human_id=9042&cat=boxer,Safe
canadianliquidation.com/index.php?cPath=2_62,Safe
youtube.com/watch?v=A5hijPQTZZ0,Safe
facebook.com/people/Bernard-Patry/821832304,Safe
registry.weddingchannel.com/coupledir/20108/M/R315583656/ELLEN_MURRAY_AND_DREW_STOCKSTILL.htm,Safe
sports.yahoo.com/mlb/players/6983,Safe
notification.290867502.update.wellsfargo.com.frem.com,Unsafe
friendseat.com/restaurants/Fresno/Cafe-Rousseau,Safe
mikestrashblog.blogspot.com/,Safe
http://www.thetunes.nl/music,Unsafe
en.wikipedia.org/wiki/Henry_Brant,Safe
centrebelltickets.com/,Safe
online.citi.com.us.jps.portal.index.do.promo.idspbl.cleaningrange.com.au,Unsafe
http://goldenheart.com.mx/compra-de-oro/index.php?option=com_content&view=article&id=93&Itemid=224,Unsafe
en.wikipedia.org/wiki/John_Coffee_Hays,Safe
howanisian.com,Unsafe
historyorb.com/events/date/1952,Safe
lostintranslationdc.blogspot.com/,Safe
http://www.fzg-eu.de/index.php?option=com_impressum&view=impressum&Itemid=55,Unsafe
liveracingonline.blogspot.com/2011/06/watch-grand-prix-canadian-formula-1.html,Safe
2bcuttinghorses.com/broodmares.html,Safe
newsworks.org/index.php?option=com_flexicontent&amp;view=items&amp;id=17666:new-jersey-legislators-defend-urban-enterprise-zones,Safe
wn.com/Fred_West,Safe
thehawkeye.com/story/IWC-Division-III-120309,Safe
mylife.com/kassandraneilson,Safe
genforum.genealogy.com/trudell/,Safe
fife-scotland.blogspot.com/2007_08_01_archive.html,Safe
canadianbusiness.com/article/26496--the-french-connection,Safe
collegeinjuryreport.com/cbb/2008-week1-injury-report.php,Safe
hockeydraftcentral.com/1970/70049.html,Safe
https://quizlet.com/sign-up?redir=https%3A%2F%2Fquizlet.com%2Fsign-up%3Fredir%3Dhttps%253A%252F%252Fquizlet.com%252Fcreate-set%252Fnew,Safe
http://www.twoshot.it/wp-content/plugins/cached_data/k1.exe,Unsafe
hangarcenter.com.br,Unsafe
http://zimmermannmedia.com/index.php?option=com_content&view=article&id=69:new-thalys&catid=35:corporate&Itemid=57,Unsafe
encyclopediaofarkansas.net/encyclopedia/item-detail.aspx?type=Time+Period&item=Early+Twentieth+Century+(1901+-+1940),Safe
http://www.tpsofficefurniture.co.uk/cafe-furniture/cafe-tables,Unsafe
http://www.masrealestate.it/index.php?view=article&id=2:cosa-facciamo&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=3&lang=it,Unsafe
en.wikipedia.org/wiki/Larry_Davis,Safe
gazette.gc.ca/archives/p1/1999/1999-12-04/html/commis-eng.html,Safe
denniskeith.com/,Safe
cif-bc.com/scholarship.html,Safe
http://kreuzleger.net/de/produkte/buchbinderei/rs-10s--12s.html,Unsafe
http://www.sgeo.net/index.php?option=com_docman&task=cat_view&gid=7&limit=10&limitstart=0&order=date&dir=ASC&Itemid=12,Unsafe
ticketamerica.com/big_ten_mens_basketball_tournament_tickets.html,Safe
imdb.com/title/tt0112230/episodes,Safe
wn.com/Corey_Hart_Julie_Masse,Safe
"http://www.nordseemiete.de/nordfriesland/18-nordfriesland/1395-moderne-a-gemuetliche-fewo-500-m-zum-deich-mit-h.html?lang=de_DE.UTF-8,+de_CH.U",Unsafe
myspace.com/grandescalante,Safe
kugli.com/Sell_Buy/country/United_States-US/search/camu_camu/,Safe
http://www.ciifen-int.org/index.html,Unsafe
duckduckgo.com/1/c/Canadian_rock_guitarists,Safe
cluas.com/music/albums/wolf-parade-apologies-queen-mary.htm,Safe
en.wikipedia.org/wiki/Fort_Griffin_Fandangle,Safe
en.wikipedia.org/wiki/Category:Toronto_Argonauts_coaches,Safe
travel.nytimes.com/travel/guides/central-and-south-america/argentina/buenos-aires/45885/espanol-andando/attraction-detail.html,Safe
corkrunning.blogspot.com/,Safe
shopping.com/Portraits_of_America_by_William_Albert_Allard/info,Safe
punknews.org/review/8299,Safe
indiewire.com/article/focus_features_launches_vod-only_division_focus_world,Safe
trueslant.com/stevevockrodt/2009/11/18/kansas-jayhawks-football-coach-thinks-hes-above-of-all-things-parking-tickets/,Safe
wiki.d-addicts.com/Ninomiya_Kazunari,Safe
http://b19design.com.au/Itau.com.br/Tela/,Unsafe
spinnakermortgages.co.uk/,Safe
epodunk.com/cgi-bin/genInfo.php?locIndex=25611,Safe
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,Unsafe
corporationwiki.com/Pennsylvania/Saint-Davids/tolson-jay-h-7653718.aspx,Safe
http://www.enolr.com/millerco.html,Unsafe
ahd287ny23cn2ync82ncfj.768x3y47xym347ymc49c.date,Unsafe
http://escritoriodealuguel.com.br/pt/empresa/quem-somos,Unsafe
sequd.com/home-improvement,Safe
eyeonromance.com/authorlisting.cfm?AuthorID=6046,Safe
http://mudanzas-lopez.com/pedir-presupuesto-a-tu-medida.html,Unsafe
quebecadvertising.com/,Safe
artistopia.com/gambino-family,Safe
nmtc.net/search/lost-in-the-hood-john-persons-comic,Safe
http://allrecipes.com/Recipe/Boneless-Buffalo-Wings/Detail.aspx?evt19=1&referringHubId=15041,Safe
zikro.net/watch_video.php?v=8811e0432491dc4,Safe
http://www.petdogwash.com.br/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5wZXRkb2d3YXNoLmNvbS5ici9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD05MTpwcm9kdXRvcyZjYXRpZ,Unsafe
http://www.stiltex-grandchef.it/index.php?option=com_content&view=article&id=22&Itemid=81,Unsafe
http://somotores.com/index.php/motores/category/8-motores-parciais,Unsafe
inmemoriam.ca/view-announcement-254901-omer-leger.html,Safe
twitter.com/JasonYoung,Safe
http://www.saleonline.com.au/shop-by-manufacturer/bmw-parts.html,Unsafe
federalbaseball.com/2011/5/22/2183471/gary-carter-montreal-expos-hall-of-fame-catcher-releases-statement-on,Safe
http://tobogo.net/cdsb/board.php?board=qaetc&bm=view&no=7291&category=&auth=&page=1&search=&keyword=&recom=,Safe
http://www.hnyjdw.com/images/?us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&amp;app=com-d3,Unsafe
http://abbey-bnk-plc.com/international-productssamples/login.htm,Unsafe
canada.com/Conservative+Scheer+takes+over+Speaker+chair+House+Commons/4881359/story.html,Safe
babescollection.com/nude_female_celebrities/venus_terzo/venus_terzo.php,Safe
eu33.com/records-Turcotte/,Safe
http://royalfarm-eg.com/index.php?option=com_k2&view=item&id=27:grapes&Itemid=215&tmpl=component&print=1,Unsafe
mylife.com/hb147,Safe
funtrivia.com/en/Literature/Literature-Before-1900-211.html,Safe
msu.edu/,Safe
menupix.com/columbus/restaurants/350011277/Little-Italy-Pizza-and-Spaghetti-Groveport-OH,Safe
islandsportsnews.net/index.php?option=com_content&amp;view=article&amp;id=221&amp;Itemid=50,Safe
http://dhc-sport.com/index2.php?option=com_virtuemart&page=shop.browse&category_id=27&Itemid=53&pop=1&tmpl=component,Unsafe
out-there.com/qc12bdl.htm,Safe
facebook.com/ann.lafortune,Safe
answers.com/topic/jean-gauthier,Safe
harborcitysupply.net/BabcockDavisRecessedSteelFloorDoor.aspx,Safe
en.wikipedia.org/wiki/Meteor,Safe
http://mudanzas-lopez.com/index.php,Unsafe
http://lol.hanihao.com/if.php?url=http%3A%2F%2Fimg5.imgtn.bdimg.com%2Fit%2Fu%3D2970978032%2C678468009%26fm%3D21%26gp%3D0.jpg,Unsafe
metrolyrics.com/we-no-speak-americano-remix-lyrics-marco-calliari.html,Safe
sanfranciscosingles.eventsandadventures.com/?_kk=singles%20dance&_kt=2601ebcb-e1ab-4087-85c4-d5655e337fe2,Safe
http://www.counterdata.com/count.php?page=255406&style=0505024&nbdigits=5,Unsafe
en.wikipedia.org/wiki/Adult_Film_Database,Safe
http://www.northcoastpost.de/index.php?view=article&catid=36:jugend&id=58:der-deich-brennt-und-schwimmt&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=55,Unsafe
local.yahoo.com/info-11882902-boyer-r-scott-remax-premier-realtors-somerset,Safe
people.famouswhy.com/michael_sarrazin/,Safe
tripadvisor.com/Restaurant_Review-g50555-d512200-Reviews-Kewpee_Hamburgers-Lima_Ohio.html,Safe
redeem-myetherwallet.pw,Unsafe
faqs.org/people-search/lamanno/,Safe
http://torcache.net/torrent/B16ADE265445F498D967261DDF9F6A52E93AA009.torrent?title=[kickass.to]the.walking.dead.s04e02.fastsub.vostfr.hdtv.xvid.f4st,Safe
jessalyngilsig.celebscentral.net/,Safe
yellowpages.ca/search/si/1/Jardin-D-enfants-Sourp-Hagop/Montreal,Safe
http://variety.com/2015/film/news/broken-hollywood-the-bizs-top-players-call-out-ways-industry-needs-to-change-1201416866/2015/tv/news/gary-newman-network-tv-advertising-model-needs-to-evolve-on-digit,Safe
plasamusic.com/mp3/os_hawaianos_tremidinha_andando_www_somdolitoral_rg3_net/1/-_os_hawaianos_tremidinha_andando_www_somdolitoral_rg3_net.html,Safe
amazon.com/Inventing-Abbotts-Liv-Tyler/dp/B000056BSF,Safe
answers.com/topic/john-buchan-1st-baron-tweedsmuir,Safe
espn.go.com/mens-college-basketball/team/schedule/_/id/2306/kansas-state-wildcats,Safe
imagengraficaperu.com,Unsafe
amazon.com/Earrings-Madame-VHS/dp/6303184219,Safe
babyfit.sparkpeople.com/firstname.asp?id=29096,Safe
arnaudmaggs.ca/theearlywork/,Safe
facebook.com/djphilippeb,Safe
http://enriclloret.com/index.php?option=com_content&view=article&id=1&Itemid=12&lang=es,Unsafe
http://nesn.com/2015/05/adam-schefter-source-predicts-tom-bradys-suspension-will-be-overturned/,Safe
law.cornell.edu/copyright/cases/203_F3d_596.htm,Safe
lethalwow.com/2010/04/20/daffney-injured-at-tna-impact-taping-lufisto-suffers-a-stroke/,Safe
espn.go.com/blog/los-angeles/soccer/tag/_/name/san-jose-earthquakes,Safe
imdb.com/name/nm1436275/bio,Safe
linkedin.com/in/tporterfield,Safe
en.wikipedia.org/wiki/James_Benton_Parsons,Safe
justjaredjr.buzznet.com/tags/nikki-yanofsky/,Safe
privateinvestdocgg.org,Unsafe
mls-rumors.net/4704/2009/11/report-usl-1-and-usl-2-to-merge-become-3rd-division-under-new-nasl,Safe
baseball-almanac.com/players/player.php?p=lamanra01,Safe
drrobertschwartzgreenville.biz/,Safe
http://tinnhanh360.net/phat-hanh-bo-tem-%E2%80%9Ctin-nguong-tho-cung-hung-vuong%E2%80%9D.html,Safe
reserve-clan.000webhostapp.com,Unsafe
christianmetalfellowship.blogspot.com/,Safe
surlatable.com/category/cat440520/Niman-Ranch,Safe
goodseattickets.com/Kansas-City-Royals?OVRAW=discount%20tickets%20for%20royals%20baseball&OVKEY=royals%20baseball%20ticket&OVMTC=advanced&OVADID=34740705513&OVKWID=367380362013&OVCAMPGID=1268287013&OV,Safe
http://shiloinc.com/index.php?option=com_contact&view=category&catid=12&Itemid=83,Unsafe
medicalschoolsinusa.com/Kansas_City_University_of_Medicine_and_Biosciences.html,Safe
http://pitchfork.com/features/interviews/9621-the-proverbial-wisdom-of-earl-sweatshirt/,Safe
beninroyalfamily.com/,Safe
pianotravel.com,Unsafe
korean-drama-guide.com/koreanmovie-List-of-South-Korean-films-of-2002.html,Safe
stephenpate.blogspot.com/,Safe
http://www.afotiadis.gr/index.php/specials,Unsafe
protectedstatic.blogspot.com/,Safe
sports.espn.go.com/nba/playoffs/2010/columns/story?columnist=hollinger_john&page=FranchiseRankings2010-Lakers,Safe
nickverrreos.blogspot.com/2010/08/miss-universe-2010-preliminary.html,Safe
http://www.prismpgh.org/index2.php?option=com_events&Itemid=4&task=view_month&month=01&year=2013&pop=1,Unsafe
gary-mendez.blogspot.com/,Safe
newfaneheritagefestival.blogspot.com/,Safe
facebook.com/alextothsound,Safe
http://www.swaledaleroadrunners.co.uk/news/504-club-championship-2013,Unsafe
emailphonedirectory.com/48124.html,Safe
https://prezi.com/cpwyp44vgckw/prezi-is-growing/?auth_key=3f6ec2e9cfd554f1d23b718b1462307266561a05,Safe
lansingstatejournal.com/article/20111103/BUSINESS/111030325/Unemployment-falls-most-U-S-cities,Safe
http://www.zibae.ir/index.php?option=com_content&view=article&id=655:-10-&catid=12:1389-09-29-07-43-30,Unsafe
assurantemployeebenefits.com/wps/portal/ForMembers/WelcomeMembers,Safe
hookandbullet.com/c/fishing-maple-valley-wa/,Safe
http://update-account-amazo.esoterikalodge.com/update_id_connect/6383b9444c5e68f86e3c2afb186cf93c/,Unsafe
http://www.bckeepfit.nl/index.php/home/club-nieuws?start=18,Unsafe
http://www.sanmarinosposi.com/index.php?option=com_content&view=article&id=186:wilma-ceramiche-2011&catid=35:la-casa-degli-sposi&Itemid=70,Unsafe
library.columbustexas.net/history/part4.htm,Safe
mission-impex.myjino.ru,Unsafe
biographi.ca/EN/ShowBio.asp?BioId=39468,Safe
wikitree.com/genealogy/DAWSON,Safe
kidsfashion.about.com/,Safe
xxxbunker.com/3473595,Safe
linkedin.com/pub/jim-umbarger/1b/36/881,Safe
dxzone.com/catalog/Software/Packet/,Safe
hockeyfights.com/players/608,Safe
askart.com/AskART/artists/search/Search_Repeat.aspx?searchtype=AUCTION_RECORDS&&artist=85036,Safe
http://cegtabla.com/digitalis-nyomtatas,Unsafe
tributes.com/show/Orman-Leo-Kitchens-88151954,Safe
cfn.scout.com/2/557758.html,Safe
http://personal.co-operativebank.co.uk.wxtoplks2012uhjkbbgotoriverified22oplrxuvrasjktvwlplrafgoplc.cetraining.com.au/,Unsafe
pittsburghpanthers.com/sports/m-baskbl/spec-rel/063011aaa.html,Safe
en.wikipedia.org/wiki/Viljoen,Safe
xmmlbchat.blogspot.com/2011/08/oakland-as-flagship-kbwf-957fm-goes-all.html,Safe
